Date,DXY Curncy,EURUSD Curncy,XAU Curncy,SPA Index,MXWO Index,USGG10YR Index,USDCNH Curncy,INTC US Equity,AMD US Equity,NVDA US Equity,QCOM US Equity,TSM US Equity,XBTUSD Curncy,SPX Index,LG30TRUU Index,LGTRTRUU Index,LUATTRUU Index
23.02.2015,94.569,1.1335,1201.83,2079.1,1770.35,2.0574,6.2731,33.76,3.06,22.16,70.94,24.22,240.4225,2109.66,1077.6985,204.9582,2124.52
24.02.2015,94.493,1.134,1200.53,2086.1,1774.92,1.98,6.2632,34.41,3.11,22.31,71.37,25.04,239.34,2115.48,1079.4063,205.1502,2132.31
25.02.2015,94.213,1.1361,1205,2082.6,1776.86,1.9688,6.2715,33.945,3.1,22.14,71.68,25.04,237.965,2113.86,1081.6713,205.992,2133.72
26.02.2015,95.292,1.1198,1209.49,2082.3,1773.99,2.0295,6.2791,33.65,3.08,22.2,72.01,24.68,236.495,2110.74,1081.3721,204.9104,2128.47
27.02.2015,95.293,1.1196,1213.18,2075.2,1772.86,1.993,6.2872,33.25,3.11,22.06,72.51,24.53,254.8675,2104.5,1083.098,204.8146,2130.46
28.02.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01.03.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02.03.2015,95.462,1.1184,1206.83,2086.4,1776.65,2.082,6.2903,34.06,3.21,22.595,72.655,24.63,272.8825,2117.39,1083.1793,203.8725,2121.8
03.03.2015,95.383,1.1176,1203.74,2077.1,1768.57,2.1189,6.2851,34.095,3.14,22.18,71.405,24.5,283.36,2107.78,1083.126,203.5942,2118.34
04.03.2015,95.965,1.1078,1200.34,2068.7,1760.91,2.1172,6.2878,34.12,3.05,22.43,70.845,24.33,273.0975,2098.53,1080.0543,202.6751,2119.01
05.03.2015,96.378,1.103,1198.4,2071.9,1763.74,2.1154,6.2747,33.73,2.98,22.86,70.93,24.46,279.9274,2101.04,1080.054,202.4729,2120.83
06.03.2015,97.615,1.0844,1167.29,2043,1741.99,2.2414,6.2849,33.19,2.92,22.55,71.505,24.09,273.2524,2071.26,1076.3376,200.3467,2106.97
07.03.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08.03.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09.03.2015,97.588,1.0852,1167.21,2050,1741.84,2.1907,6.273,32.72,2.93,22.61,72.705,23.45,289.0724,2079.43,1074.9843,200.3931,2111.95
10.03.2015,98.618,1.0698,1161.84,2014.2,1712.55,2.1297,6.2836,31.7,2.92,22.995,71.885,23.05,293.1874,2044.16,1069.6528,200.0289,2118.81
11.03.2015,99.795,1.0547,1155.31,2012,1710.79,2.1086,6.2782,32.33,2.84,22.88,70.27,23.49,294.545,2040.24,1067.5208,199.546,2120.9
12.03.2015,99.435,1.0635,1153.73,2036.5,1728.62,2.1156,6.2757,30.8,2.76,22.67,69.37,23.53,296.15,2065.95,1068.7449,200.1809,2123.18
13.03.2015,100.33,1.0496,1158.48,2022.2,1719.82,2.114,6.2856,30.93,2.75,22.7,68.64,23.88,288.3975,2053.4,1064.1133,199.2868,2122.18
14.03.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.03.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.03.2015,99.604,1.0568,1154.81,2048.6,1740.09,2.0717,6.2701,30.83,2.76,22.97,70,24.28,290.1275,2081.19,1063.313,199.7798,2123.94
17.03.2015,99.585,1.0597,1149.57,2046.5,1736.63,2.0507,6.2479,30.59,2.77,23.25,69.815,24.31,287.4625,2074.28,1060.9812,199.8683,2127.8
18.03.2015,98.55,1.0864,1167.61,2072.5,1754.1,1.9199,6.2235,30.89,2.75,22.87,70.23,24.71,263.4224,2099.5,1060.8354,200.9936,2140.38
19.03.2015,99.26,1.066,1171.18,2061.5,1751.31,1.9685,6.2164,30.74,2.74,23.215,69.83,24.66,256.9474,2089.27,1063.5914,201.4046,2137.07
20.03.2015,97.909,1.0821,1182.54,2079,1774.57,1.9303,6.2035,31.31,2.8,23.47,70.04,24.77,263.1674,2108.1,1069.2147,203.124,2142.23
21.03.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22.03.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23.03.2015,97.033,1.0946,1189.54,2074.4,1778,1.912,6.2047,31.2,2.84,22.71,70.065,24.8,266.4025,2104.42,1072.6742,204.1129,2143.39
24.03.2015,97.193,1.0924,1193.28,2064.2,1772.41,1.8731,6.2104,30.79,2.79,22.4,68.975,24.5,247.7575,2091.5,1073.4629,204.0726,2147.55
25.03.2015,96.979,1.097,1195.47,2033,1756.48,1.925,6.2114,29.89,2.63,21.04,67.21,23.18,244.13,2061.05,1076.3911,204.771,2143.53
26.03.2015,97.436,1.0884,1204.81,2027.8,1744.9,1.9894,6.216,30.08,2.65,20.965,67.155,23.2,248.7625,2056.15,1074.7468,204.0574,2134.78
27.03.2015,97.291,1.0889,1198.55,2032,1744.82,1.9615,6.2118,32,2.72,21.38,67.025,22.94,248.5525,2061.02,1075.3857,203.7879,2142.2
28.03.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.03.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.03.2015,97.975,1.0833,1186.07,2055,1757.31,1.9475,6.2084,31.46,2.7,21.47,68.88,23.25,247.52,2086.24,1075.1003,202.9469,2140.58
31.03.2015,98.357,1.0731,1183.57,2040.2,1740.81,1.9231,6.2059,31.27,2.68,20.925,69.34,23.48,244.1375,2067.89,1073.8359,202.7175,2143.9
01.04.2015,98.185,1.0763,1203.98,2032.4,1738.15,1.8573,6.2046,30.81,2.69,21.01,69.43,23.23,245.8225,2059.69,1075.3206,203.3221,2150.71
02.04.2015,97.436,1.088,1202.61,2038.9,1749.34,1.9117,6.2,30.81,2.69,21.06,67.97,23.69,252.065,2066.96,1078.7264,203.9104,2146.62
03.04.2015,96.545,1.0969,1206.91,2038.9,1750.26,1.8389,6.1959,NA,NA,NA,NA,NA,254.5075,NA,1078.8762,204.0155,2154.35
04.04.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05.04.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06.04.2015,96.777,1.0922,1214.84,2052.4,1764.49,1.8952,6.1962,31.04,2.7,21.665,67.76,23.54,254.5775,2080.62,1080.6576,205.3707,2147.36
07.04.2015,97.83,1.0814,1209.22,2046.9,1764.24,1.8848,6.2002,31.26,2.7,21.86,67.315,23.39,254.935,2076.33,1083.3354,203.6613,2148.27
08.04.2015,97.94,1.0781,1202.57,2055,1766.44,1.9047,6.2065,31.31,2.71,22.02,67.26,23.2,246.105,2081.9,1084.7957,203.551,2148.44
09.04.2015,99.155,1.0659,1194.81,2064.8,1771.86,1.9596,6.2182,31.24,2.72,22.525,68.81,23.44,242.9075,2091.18,1084.4146,202.2265,2141.26
10.04.2015,99.338,1.0604,1207.59,2074.6,1779.47,1.9473,6.2179,31.93,2.76,22.76,69.16,23.5,234.99,2102.06,1085.4751,201.9996,2141.4
11.04.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.04.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.04.2015,99.49,1.0567,1198.88,2065.6,1772.08,1.9272,6.2257,31.73,2.78,22.55,68.73,23.33,225.16,2092.43,1085.7948,201.5338,2143.59
14.04.2015,98.733,1.0655,1192.78,2069.9,1779.85,1.8985,6.2149,31.49,2.67,22.36,68.97,23.18,218.308,2095.84,1087.865,203.3915,2147.65
15.04.2015,98.319,1.0684,1202.58,2078.8,1783.79,1.888,6.2006,32.83,2.7,22.63,68.46,23.51,220.23,2106.63,1087.6409,202.9237,2148.26
16.04.2015,97.415,1.0761,1198.55,2079.7,1786.58,1.8897,6.1884,32.87,2.87,22.49,67.91,23.24,228.985,2104.99,1089.4928,203.6485,2150.18
17.04.2015,97.52,1.0806,1204.22,2054.1,1769.01,1.8653,6.1947,32.47,2.575,22.2,67.115,23.22,223.311,2081.18,1089.5129,204.3446,2152.89
18.04.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.04.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20.04.2015,97.941,1.0738,1195.89,2069.5,1779.12,1.8896,6.1962,32.73,2.49,22.09,68.64,23.27,224.35,2100.4,1089.7791,203.9559,2147.59
21.04.2015,98.004,1.0736,1202.41,2069.3,1781.95,1.9087,6.1972,32.43,2.35,22.055,68.57,23.33,233.025,2097.29,1089.2802,203.561,2146.15
22.04.2015,97.932,1.0725,1187.13,2078.6,1786.77,1.9788,6.1947,32.7,2.28,22.31,68.94,23.84,233.665,2107.96,1090.139,203.0587,2139.52
23.04.2015,97.278,1.0824,1193.97,2085.2,1792.31,1.9577,6.1909,32.35,2.33,22.22,68.34,24.3,234.7,2112.93,1092.0863,203.6398,2142.49
24.04.2015,96.922,1.0873,1179,2089.9,1799.86,1.9086,6.1967,32.08,2.3,22.03,68.24,24.91,231.405,2117.69,1095.0748,204.636,2145.51
25.04.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26.04.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.04.2015,96.765,1.0891,1202.15,2082.9,1801.57,1.9208,6.2155,32.5,2.34,22.2,69.23,25.41,223.7316,2108.92,1096.3452,204.7172,2145.02
28.04.2015,96.092,1.0981,1212.17,2090.2,1803.39,2.0034,6.2048,33.02,2.31,22.305,69.65,25.01,224.405,2114.76,1097.8549,205.4818,2139.88
29.04.2015,95.209,1.1128,1204.71,2077.2,1795.87,2.0388,6.2016,32.885,2.28,22.14,68.67,24.79,226.48,2106.85,1099.8346,205.5835,2134.01
30.04.2015,94.6,1.1224,1184.37,2057.2,1778.4,2.0317,6.208,32.55,2.26,22.195,68,24.44,236.5813,2085.51,1100.5377,204.9885,2132.62
01.05.2015,95.297,1.1199,1178.46,2079.9,1787.4,2.1135,6.2128,33.42,2.31,22.75,68.42,24.74,234.8,2108.29,1100.5706,204.2572,2124.86
02.05.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03.05.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.05.2015,95.48,1.1146,1188.33,2087.8,1790.83,2.144,6.2118,33.43,2.31,22.61,69.055,24.32,237.505,2114.49,1101.3885,203.7712,2123.2
05.05.2015,95.076,1.1185,1193.34,2062.3,1773.42,2.1853,6.207,32.64,2.28,22.03,68.37,24.29,234.6925,2089.46,1100.9102,202.8929,2118.83
06.05.2015,94.087,1.1347,1192.24,2052.4,1772.82,2.2431,6.2025,32.22,2.29,22.1,67.81,24.45,233.995,2080.15,1102.3641,203.6081,2112.67
07.05.2015,94.635,1.1267,1184.51,2062.4,1769.25,2.18,6.2129,32.245,2.32,22.49,68.43,24.37,237.195,2088,1099.5155,203.0127,2118.15
08.05.2015,94.794,1.1199,1188.39,2086.6,1794.7,2.1478,6.2092,32.8,2.31,20.825,69.41,24.55,245.305,2116.1,1102.146,203.5621,2122.36
09.05.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.05.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.05.2015,95.011,1.1155,1183.97,2075.6,1789.09,2.2797,6.213,32.69,2.32,20.63,69.05,24.37,242.61,2105.33,1102.035,202.6941,2110.26
12.05.2015,94.534,1.1213,1193.94,2072.7,1784.91,2.2489,6.2094,32.25,2.35,20.83,68.785,24.38,241.3813,2099.12,1101.0291,202.5797,2112.2
13.05.2015,93.617,1.1354,1215.75,2072.2,1789.97,2.2926,6.2004,32.64,2.37,20.95,69.73,24.44,243.2,2098.48,1105.1665,203.5018,2110.36
14.05.2015,93.457,1.141,1221.14,2095.3,1803.42,2.2301,6.2043,32.97,2.33,21.29,70.52,24.41,236.805,2121.1,1105.8558,203.8034,2113.98
15.05.2015,93.135,1.1451,1224.8,2096.6,1807.06,2.1424,6.2028,32.99,2.32,21.3,71.06,24.56,237.31,2122.73,1108.4807,205.1152,2123.18
16.05.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.05.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.05.2015,94.221,1.1315,1225.51,2103.6,1808.73,2.2337,6.2059,33.41,2.35,21.27,70.42,24.41,232.0825,2129.2,1106.9169,203.9053,2114.49
19.05.2015,95.267,1.115,1207.86,2102.2,1803.72,2.2886,6.2095,33.15,2.28,21.04,69.62,24.59,231.8274,2127.83,1101.8317,202.0326,2110.64
20.05.2015,95.448,1.1094,1209.8,2100.1,1803.95,2.2479,6.2057,33.37,2.32,21.04,69.28,24.58,233.9247,2125.85,1101.0306,201.5695,2112.07
21.05.2015,95.255,1.1112,1204.86,2105.6,1810.84,2.1898,6.197,33.55,2.28,20.89,70.09,24.24,235.5138,2130.82,1103.1986,201.9233,2118.37
22.05.2015,96.014,1.1013,1206.21,2102.1,1803.5,2.2092,6.2007,33.45,2.28,20.86,69.51,24.2,239.5325,2126.06,1101.5491,201.0658,2113.35
23.05.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24.05.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.05.2015,96.014,1.0978,1206.6,NA,1803.82,2.2092,6.2028,NA,NA,NA,NA,NA,235.57,NA,1101.5491,201.0505,NA
26.05.2015,97.299,1.0873,1187.3,2082.5,1781.14,2.139,6.2094,33.105,2.22,20.73,69.36,24.26,236.1977,2104.2,1099.4146,199.7485,2122.93
27.05.2015,97.371,1.0904,1188.09,2098.5,1793.6,2.1285,6.2052,33.71,2.28,21.84,71.02,24.6,235.5675,2123.48,1098.7595,199.4167,2123.31
28.05.2015,96.965,1.0949,1188.4,2099.3,1791.35,2.1355,6.204,34.01,2.27,22.14,70.6,24.45,236.08,2120.79,1099.0699,199.4025,2124.58
29.05.2015,96.907,1.0986,1190.58,2083.6,1779.31,2.1214,6.2023,34.46,2.28,22.13,69.68,24.28,235.9475,2107.39,1099.9619,200.0731,2128.78
30.05.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.05.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01.06.2015,97.392,1.0927,1189.2,2086.7,1778.28,2.1794,6.2053,33.905,2.25,22.38,69.415,24.14,221.975,2111.73,1097.8947,198.9059,2118.42
02.06.2015,95.835,1.1151,1193.01,2083.9,1782.39,2.2624,6.2006,33.27,2.3,21.935,69.35,23.67,225.09,2109.6,1100.8865,199.5566,2111.69
03.06.2015,95.465,1.1275,1185.17,2093.1,1789.91,2.3642,6.1995,32.73,2.28,21.7,69.86,23.66,226.96,2114.07,1101.8247,199.238,2102.81
04.06.2015,95.461,1.1238,1176.89,2076.1,1775.44,2.307,6.2048,32.31,2.33,22.09,68.9,22.98,223.68,2095.84,1100.0635,199.2745,2109.27
05.06.2015,96.306,1.1114,1171.94,2069.4,1760.43,2.4076,6.2118,31.84,2.33,22.26,68.255,22.86,224.875,2092.83,1093.8749,197.1674,2099.49
06.06.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07.06.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08.06.2015,95.299,1.1291,1174.07,2055.2,1752.2,2.3824,6.2088,31.3,2.31,21.75,67.275,22.65,228.48,2079.28,1094.2773,197.6667,2102.3
09.06.2015,95.166,1.1283,1176.8,2057.5,1751.65,2.4384,6.2117,31.25,2.29,21.86,66.84,22.83,229.805,2080.15,1093.2233,198.1763,2098.39
10.06.2015,94.646,1.1324,1186.06,2084.4,1776.71,2.4838,6.2083,31.82,2.32,21.47,67.31,23.33,228.4612,2105.2,1094.7885,199.0471,2092.74
11.06.2015,94.976,1.1258,1182.01,2086.9,1779.45,2.3772,6.212,31.85,2.32,21.7,67.6,23.51,228.795,2108.86,1094.6451,198.8057,2101.77
12.06.2015,94.972,1.1266,1181.63,2070.7,1770.17,2.3918,6.216,31.32,2.31,21.11,67.025,23.67,229.9,2094.11,1095.0404,199.3816,2101.55
13.06.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.06.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.06.2015,94.81,1.1283,1186.43,2061.2,1757.09,2.3559,6.2129,31.39,2.32,21.07,66.625,23.26,235.925,2084.43,1091.9921,199.0143,2104.41
16.06.2015,94.999,1.1248,1182.07,2074.6,1763.68,2.3093,6.209,31.635,2.35,21.33,66.46,23.58,246.3155,2096.29,1089.6056,199.246,2108.21
17.06.2015,94.296,1.1337,1185.55,2074.7,1762.11,2.3165,6.2038,31.95,2.47,21.58,66.55,23.6,250.31,2100.44,1090.6086,199.0176,2109.59
18.06.2015,94.042,1.1359,1201.94,2100.2,1780.62,2.3345,6.2035,32.38,2.52,21.94,67.36,23.76,249.075,2121.24,1094.7407,200.9318,2105.61
19.06.2015,94.085,1.1352,1200.27,2083.1,1774.88,2.2577,6.2064,32.07,2.58,21.87,66.88,23.4,246.035,2109.99,1094.777,201.0392,2113.73
20.06.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.06.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22.06.2015,94.329,1.1341,1185.98,2098.1,1796.12,2.3725,6.2036,32.26,2.62,21.775,67.365,23.84,247.2425,2122.85,1098.4218,200.7673,2104.46
23.06.2015,95.432,1.1167,1178.63,2101.7,1795.98,2.4087,6.2002,32.085,2.61,21.22,66.98,23.93,244.36,2124.2,1096.0801,198.9709,2099.97
24.06.2015,95.264,1.1205,1175.4,2084.6,1785.7,2.3672,6.2016,31.91,2.62,21.01,65.35,23.9,240.9825,2108.58,1096.1432,198.8464,2104.44
25.06.2015,95.187,1.1205,1173.17,2079.1,1781.48,2.4088,6.204,31.99,2.58,21.17,65.26,24.08,240.66,2102.31,1095.2991,199.0477,2102.95
26.06.2015,95.472,1.1167,1175.52,2080.8,1776.22,2.4726,6.2057,31.02,2.47,20.74,64.67,23.63,241.2675,2101.49,1093.0404,198.2051,2095.03
27.06.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.06.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.06.2015,94.79,1.1236,1179.83,2035.3,1737.6,2.3242,6.2075,30.39,2.34,20.12,62.62,22.38,255.525,2057.64,1087.7079,199.46,2110.37
30.06.2015,95.485,1.1147,1172.35,2039.2,1735.61,2.3531,6.2069,30.415,2.4,20.11,62.63,22.71,260.97,2063.11,1087.6021,199.6997,2109.99
01.07.2015,96.31,1.1053,1168.79,2055.8,1747.18,2.4219,6.2046,30.18,2.42,20.4,62.9,22.93,258.845,2077.42,1088.6852,198.5803,2100.9
02.07.2015,96.113,1.1084,1166.26,2053.7,1747.25,2.3823,6.2029,30.555,2.53,20.42,63.11,23.15,255.81,2076.78,1089.6469,198.219,2104.54
03.07.2015,96.113,1.1114,1169.1,NA,1744.49,2.3823,6.2062,NA,NA,NA,NA,NA,255.2207,NA,1089.5251,198.716,NA
04.07.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05.07.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06.07.2015,96.298,1.1056,1170.33,2049.4,1729.5,2.285,6.2126,30.04,2.47,20.17,63.11,22.94,273.9449,2068.76,1086.5056,198.9062,2116.71
07.07.2015,96.865,1.1011,1155.26,2058.2,1724.95,2.2582,6.2221,29.9,2.09,19.79,62.8,22.96,265.9174,2081.34,1081.8557,198.9046,2121.58
08.07.2015,96.294,1.1077,1158.33,2023.6,1706.87,2.1922,6.2225,29.5,2.01,19.65,61.91,22.23,268.0499,2046.68,1081.595,200.2762,2125.28
09.07.2015,96.606,1.1036,1159.43,2025.6,1717.47,2.3211,6.2175,28.93,1.98,19.41,61.86,22.22,270.3099,2051.31,1082.9026,199.5976,2115
10.07.2015,96.025,1.1162,1163.74,2053.5,1743.32,2.3972,6.2162,29.17,1.96,19.75,62.73,22.57,287.1299,2076.62,1087.4792,199.0462,2103.11
11.07.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.07.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.07.2015,96.858,1.1002,1157.98,2078.9,1758.69,2.4538,6.2165,29.73,1.96,19.88,63.43,22.86,289.485,2099.6,1086.9669,197.8014,2102.31
14.07.2015,96.643,1.1009,1156.06,2086.7,1769.41,2.401,6.2145,29.65,2.05,19.89,63.94,22.8,290.34,2108.95,1087.2205,197.9503,2105.54
15.07.2015,97.166,1.095,1149.45,2088.8,1768.12,2.3521,6.2156,29.69,1.96,19.75,63.88,22.56,290.765,2107.4,1087.7111,197.9378,2111.12
16.07.2015,97.668,1.0875,1145.39,2101.3,1781.91,2.3503,6.2138,29.9,1.87,20.19,64.55,22.73,278.1125,2124.29,1087.863,197.6867,2110.55
17.07.2015,97.862,1.083,1134.14,2103.2,1780.83,2.3469,6.2131,29.47,1.79,20.07,64.34,23.03,278.265,2126.64,1086.3824,197.7885,2111.46
18.07.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.07.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20.07.2015,98.029,1.0825,1096.5,2106.3,1782.19,2.3723,6.214,29.1,1.8,19.7,63.79,22.9,277.5549,2128.28,1086.0472,197.6573,2108.46
21.07.2015,97.328,1.0935,1101.25,2098.8,1777.86,2.3253,6.2092,28.72,1.8,19.79,65.14,22.88,279.2823,2119.21,1085.3251,198.1723,2112.03
22.07.2015,97.598,1.0929,1094.24,2092.3,1766.64,2.3235,6.2121,28.605,1.79,19.405,64.19,22.22,276.525,2114.15,1081.5931,198.248,2114.18
23.07.2015,97.115,1.0984,1090.7,2082.9,1762.8,2.2677,6.2141,28.595,1.76,19.65,61.78,22.31,276.9451,2102.15,1081.9534,198.7482,2118.96
24.07.2015,97.244,1.0984,1099.11,2062,1745.5,2.2624,6.2274,28.06,1.67,19.42,61.64,21.64,288.16,2079.65,1080.514,199.1172,2120.26
25.07.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26.07.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.07.2015,96.502,1.1088,1093.98,2048.8,1733.58,2.2175,6.22,28.35,1.62,19.31,61.98,21.63,294.9299,2067.64,1078.9567,200.3252,2124.98
28.07.2015,96.772,1.106,1095.48,2071.6,1747.06,2.2499,6.2172,28.96,1.77,19.73,63.1,21.88,295.5924,2093.25,1078.4801,199.7191,2122.95
29.07.2015,96.976,1.0984,1096.85,2085.8,1760.69,2.2859,6.2177,29.01,1.96,19.97,63.17,22.11,291.4524,2108.57,1081.5461,199.5758,2120.58
30.07.2015,97.56,1.0932,1088.76,2088,1759.77,2.2589,6.2203,28.91,1.93,20.02,64.41,22.7,287.4824,2108.63,1081.8031,198.8476,2121.7
31.07.2015,97.336,1.0984,1095.8,2082.6,1765.6,2.1801,6.2211,28.95,1.93,19.95,64.39,22.11,284.6949,2103.84,1084.2542,200.1591,2127.58
01.08.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02.08.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03.08.2015,97.494,1.095,1086.79,2074.9,1761.18,2.148,6.2197,29.05,2.2,20.29,64.43,21.72,283.8949,2098.04,1082.2266,199.8754,2133.64
04.08.2015,97.931,1.0881,1087.7,2067,1758.87,2.2213,6.2191,29.13,2.13,20.37,63.45,21.45,285.3098,2093.32,1081.4871,199.7278,2127.33
05.08.2015,97.958,1.0906,1085.03,2078.1,1762.75,2.2699,6.2184,29.12,2.16,20.58,63.88,21.61,282.8287,2099.84,1079.7581,197.9673,2121.74
06.08.2015,97.833,1.0925,1089.55,2063.8,1752.67,2.2214,6.2177,29.01,2.11,20.45,62.84,21.28,278.8073,2083.56,1077.5238,198.402,2125.66
07.08.2015,97.563,1.0967,1094.15,2057.8,1747.34,2.1623,6.2164,28.88,2.09,22.98,63.02,21.03,279.6624,2077.57,1075.1584,199.1925,2131.58
08.08.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09.08.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.08.2015,97.159,1.1019,1104.51,2084,1766.62,2.2269,6.2147,29.64,1.93,23.78,63.15,21.61,265.125,2104.18,1075.7385,199.1494,2125.61
11.08.2015,97.29,1.1042,1108.95,2063.8,1749.63,2.1409,6.3878,28.97,1.9,23.66,62.55,20.83,266.205,2084.07,1074.3774,200.0076,2136.37
12.08.2015,96.262,1.1159,1124.47,2068.1,1742.42,2.148,6.4341,29.46,1.9,23.72,62.58,20.75,269.895,2086.05,1073.932,201.4746,2137.01
13.08.2015,96.445,1.115,1115.1,2064.4,1741.43,2.1854,6.4638,28.87,1.79,23.52,62.03,20.54,265.3749,2083.39,1074.0845,200.4237,2131
14.08.2015,96.52,1.1109,1115.07,2073.4,1743.89,2.1977,6.4493,29.02,1.84,23.54,61.91,20.38,266.5601,2091.54,1073.559,200.2885,2130.22
15.08.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.08.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.08.2015,96.806,1.1078,1117.7,2083.3,1749.08,2.1678,6.4446,29.08,1.8,23.39,62.07,20.28,257.8799,2102.44,1072.946,200.2732,2135.2
18.08.2015,97.04,1.1024,1117.71,2077.8,1744.2,2.1925,6.4395,28.91,1.8,23.08,61.32,20.03,250.655,2096.92,1071.4414,199.8213,2130.39
19.08.2015,96.359,1.112,1133.88,2056.6,1726.01,2.1256,6.4629,28.36,1.8,22.99,61.18,19.91,227.11,2079.61,1070.0029,200.1419,2137.77
