date,price_usd,price_usd_fd,price_usd_MAVG30,wikipedia,google_tr_btc,segment,DXY,XAU,SPX,MXWO,QCOM,TSM,AMD,NVDA,High.Yield,Global.Govt,US.Govt,log.DXY,log.XAU,log.SPX,log.MXWO,log.QCOM,log.TSM,log.AMD,log.NVDA,log.High.Yield,log.Global.Govt,log.US.Govt,DXY.fd,XAU.fd,SPX.fd,MXWO.fd,QCOM.fd,TSM.fd,AMD.fd,NVDA.fd,High.Yield.fd,Global.Govt.fd,US.Govt.fd,DXY.pct,XAU.pct,SPX.pct,MXWO.pct,QCOM.pct,TSM.pct,AMD.pct,NVDA.pct,High.Yield.pct,Global.Govt.pct,US.Govt.pct,DXY.vol,XAU.vol,SPX.vol,MXWO.vol,QCOM.vol,TSM.vol,AMD.vol,NVDA.vol,High.Yield.vol,Global.Govt.vol,US.Govt.vol,new_topics,new_posts,new_members,new_posts_fd,new_posts_MAVG30,log_rtn_new_posts,block,supply,fees,new_supply,new_fees,no_users,no_miners,no_transactions,no_auto_transactions,curr_transacted,curr_auto_transacted,new_users,new_miners,new_transactions,new_auto_transactions,new_curr_transacted,new_curr_auto_transacted,no_users_sunk,no_miners_sunk,curr_sunk,new_users_sunk,new_miners_sunk,new_curr_sunk,miner_wealth,user_wealth,ns_alltime_user_wealth,ns_alltime_miner_wealth,alltime_miner_wealth,alltime_user_wealth,ns_miner_wealth,ns_user_wealth,ns_pureuser_wealth,pureuser_wealth,transformed_user_to_miner,lost_track
2010-07-27,0.06,0.009999999999999995,0.0,304.0,0.0079799429529749,0,82.185,1161.6,1113.84,1130.92,39.22,10.44,8.21,10.46,755.57,194.2,1840.01,0.001193143,-0.01867778,-0.001049869,0.0010350910000000001,-0.0005098139,-0.0123752174,0.017199441200000002,-0.008567401,0.003712695,-0.0006177288,-0.00267033,0.098,-21.9,-1.17,1.17,-0.02,-0.13,0.017199441200000002,-0.008567401,0.003712695,-0.12,-0.00267033,0.001193855,-0.01850444,-0.001049318,0.001035627,-0.000509684,-0.012298959299999999,0.017348203200000002,-0.008530806,0.003719596,-0.0006175381,-0.002666768,,,,,,,,,,,,11,149,7,-33.0,,-0.20006038113133623,70713,3535650.0,22.540000000000173,8300.0,0.6700000000000002,35837,32611,22333.0,181.0,5998574.550000005,-1.0188395266341743e-12,119,56,246.0,12.0,23653.120000000006,0.0,30525,28889,1455604.76,34,0,30.7699999997858,3022137.419999981,513512.5800000005,482735.46,1597309.779999981,3041763.7199999806,493886.28000000026,1577683.479999981,502361.76,502361.76000000007,513512.58,33249,8.391995258427709e-11
2010-07-28,0.06,0.0,0.0,157.0,0.006649952460812417,0,82.179,1163.1,1106.13,1129.3,38.76,10.46,7.98,10.13,756.68,194.6,1844.74,-7.300869000000001e-05,0.001290489,-0.0069460680000000006,-0.001433489,-0.01179803,0.0019138762,-0.028414512000000003,-0.03205714,0.001468012,0.002057614,0.00256734,-0.006,1.5,-7.71,-1.62,-0.46,0.02,-0.028414512000000003,-0.03205714,0.001468012,0.4,0.00256734,-7.300602e-05,0.001291322,-0.006922,-0.001432462,-0.01172871,0.0019157088,-0.0280146163,-0.03154876,0.00146909,0.0020597320000000003,0.002570638,,,,,,,,,,,,17,175,12,26.0,,0.16083966797805488,70872,3543600.0,23.59000000000017,7950.0,1.05,35935,32667,22579.0,193.0,6022227.670000005,-1.0188395266341743e-12,98,56,174.0,1764.0,66623.86,1.249000902703301e-16,30550,28889,1455891.56,25,0,286.80000000004657,2974882.6999999806,568717.2999999998,537517.45,1550190.989999981,2994644.9299999806,548955.0699999997,1530428.759999981,557279.6799999999,557279.68,568717.3,33314,1.3754246179498164e-10
2010-07-29,0.06,0.0,0.0,187.0,0.011969914429462351,0,81.63600000000001,1168.1,1101.53,1128.23,38.78,10.18,7.78,9.13,757.71,195.46,1846.35,-0.006629454,0.004289643,-0.004167314,-0.0009479387,0.0005158628,-0.0271334475,-0.025382073300000002,-0.1039356,0.001360284,0.004409585,0.0008723711,-0.5429999999999999,5.0,-4.6,-1.07,0.02,-0.28,-0.025382073300000002,-0.1039356,0.001360284,0.86,0.0008723711,-0.006607526999999999,0.0042988570000000005,-0.004158643,-0.0009474896,0.0005159959,-0.0267686424,-0.0250626566,-0.09871668,0.001361209,0.004419322,0.0008727517,,,,,,,,,,,,23,260,20,85.0,,0.3958956570920137,71052,3552600.0,24.48000000000017,9000.0,0.89,36019,32729,22753.0,1957.0,6088851.530000005,-1.018714626543904e-12,84,62,168.0,1373.0,17512.569999999996,-5.6621374255882976e-15,30567,28889,1455901.2400000002,17,0,9.680000000167638,2989746.5399999805,562853.4600000004,536315.26,1560383.499999981,3004837.439999981,547762.5600000005,1545292.5999999803,551406.1600000003,551406.16,562853.4600000002,33398,1.3752699846991678e-10
2010-07-30,0.07,0.010000000000000009,0.0,135.0,0.009309933445137385,0,81.539,1181.0,1101.6,1124.83,38.08,10.1,7.49,9.19,757.83,196.13,1855.63,-0.001188908,0.01098304,6.354596e-05,-0.00301812,-0.01821544,-0.0078895873,-0.037987540699999996,0.0065502419999999995,0.0001583594,0.00342195,0.005013544,-0.09699999999999999,12.9,0.07,-3.4,-0.7,-0.08,-0.037987540699999996,0.0065502419999999995,0.0001583594,0.67,0.005013544,-0.001188201,0.01104358,6.354797e-05,-0.00301357,-0.01805054,-0.0078585462,-0.0372750643,0.006571741999999999,0.00015837190000000001,0.003427811,0.0050261329999999995,,,,,,,,,,,,18,198,11,-62.0,,-0.2724146003209926,71234,3561700.0,24.77000000000019,9100.0,0.29000000000000004,36106,32781,22921.0,3330.0,6106364.100000005,-1.0243767639694925e-12,87,52,143.0,1.0,19649.7,0.0,30580,28889,1455901.9700000002,13,0,0.7299999999813734,2998241.2899999805,563458.7099999995,536867.97,1568930.059999981,3013383.9999999804,548316.0,1553787.3499999803,552010.6800000003,552010.68,563458.7100000001,33484,1.3754743698191072e-10
2010-07-31,0.07,0.0,0.0,158.0,0.013299904921624833,0,81.539,1181.0,1101.6,1124.83,38.08,10.1,7.49,9.19,757.83,196.13,1855.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,8,118,3,-80.0,,-0.5175824062288705,71437,3571850.0,25.080000000000233,10150.0,0.3100000000000001,36209,32865,23064.0,3331.0,6126013.800000005,-1.0243767639694925e-12,103,84,92.0,0.0,14205.92,0.0,30594,28889,1455922.62,14,0,20.649999999906868,3001527.5899999808,570322.4100000006,543231.9900000002,1572695.3899999806,3017149.3299999805,554700.6700000004,1557073.6499999806,558853.7300000002,558853.73,570322.41,33575,1.3755360392386784e-10
2010-08-01,0.07,0.0,0.0,92.0,0.0,0,81.539,1181.0,1101.6,1124.83,38.08,10.1,7.49,9.19,757.83,196.13,1855.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,9,80,5,-38.0,,-0.3886579897917832,71676,3583800.0,25.380000000000262,11950.0,0.30000000000000004,36339,32966,23156.0,3331.0,6140219.720000005,-1.0243767639694925e-12,130,101,121.0,3.0,67619.04000000002,0.0,30608,28890,1456013.15,14,1,90.53000000002794,3006667.4999999804,577132.5,550116.4600000004,1577670.3899999806,3022174.3299999805,561625.6699999999,1562163.5599999803,565623.2900000005,565623.29,577132.5,33687,1.389081072389331e-10
2010-08-02,0.06,-0.010000000000000009,0.0,70.0,0.0053199619686499335,0,80.938,1182.75,1125.86,1152.17,38.76,10.26,7.65,9.18,760.62,197.26,1850.41,-0.0073980040000000006,0.001480698,0.02178352,0.02401521,0.01769958,0.0157174159,0.0211368503,-0.001088732,0.0036748040000000003,0.005744951,-0.002817025,-0.601,1.75,24.26,27.34,0.68,0.16,0.0211368503,-0.001088732,0.0036748040000000003,1.13,-0.002817025,-0.0073707059999999994,0.001481795,0.02202251,0.024305900000000002,0.01785714,0.015841584199999998,0.0213618158,-0.001088139,0.003681564,0.005761485,-0.002813061,,,,,,,,,,,,12,164,5,84.0,,0.7178397931503168,71918,3595900.0,25.59000000000028,12100.0,0.21000000000000005,36437,33043,23277.0,3334.0,6207838.760000005,-1.0243767639694925e-12,98,77,158.0,0.0,63357.30000000001,0.0,30626,28892,1456234.57,18,2,221.41999999992547,3012333.419999981,583566.5799999996,556230.24,1583435.1899999806,3028039.129999981,567860.8699999996,1567729.4799999804,571935.9500000002,571935.95,583566.5800000001,33787,1.3888780577009374e-10
2010-08-03,0.06,0.0,0.0,76.0,0.0079799429529749,0,80.596,1186.25,1120.46,1152.99,38.46,10.23,7.51,8.94,763.02,198.36,1855.89,-0.004234409000000001,0.002954835,-0.004807873,0.0007114474000000001,-0.0077700469999999995,-0.0029282597999999997,-0.0184701821,-0.02649162,0.003150353,0.005560906,0.002957129,-0.342,3.5,-5.4,0.82,-0.3,-0.03,-0.0184701821,-0.02649162,0.003150353,1.1,0.002957129,-0.004225457,0.002959205,-0.004796333,0.0007117005000000001,-0.007739938000000001,-0.0029239765999999998,-0.0183006536,-0.02614379,0.0031553209999999996,0.005576396999999999,0.0029615059999999996,,,,,,,,,,,,17,256,10,92.0,,0.4453110166553641,72145,3607250.0,25.59000000000028,11350.0,0.0,36518,33107,23435.0,3334.0,6271196.060000005,-1.0243767639694925e-12,81,64,421.0,0.0,36557.88999999998,0.0,30640,28892,1456315.75,14,0,81.1799999999348,3014040.419999981,593209.5800000001,566478.4099999997,1584455.839999981,3029059.7799999807,578190.2199999997,1569436.479999981,581497.7699999998,581497.7700000003,593209.5800000001,33892,1.3931683758017233e-10
2010-08-04,0.06,0.0,0.0,61.0,0.0053199619686499335,0,80.892,1194.83,1127.24,1152.5,38.43,10.22,7.52,9.32,763.13,197.74,1851.98,0.0036659109999999996,0.007206845,0.006032851999999999,-0.0004250723,-0.0007803355999999999,-0.0009779952,0.0013306722,0.04162704,0.00014415360000000002,-0.003130525,-0.0021090279999999998,0.29600000000000004,8.58,6.78,-0.49,-0.03,-0.01,0.0013306722,0.04162704,0.00014415360000000002,-0.62,-0.0021090279999999998,0.003672639,0.0072328769999999995,0.006051086,-0.00042498199999999996,-0.0007800312,-0.0009775171,0.0013315579,0.04250559,0.00014416399999999998,-0.00312563,-0.002106806,,,,,,,,,,,,8,221,3,-35.0,,-0.14701474296180966,72388,3619400.0,25.59000000000028,12150.0,0.0,36618,33180,23856.0,3334.0,6307753.950000005,-1.0243767639694925e-12,100,73,195.0,0.0,21855.59,0.0,30658,28892,1456377.37,18,0,61.62000000011176,3020066.2699999805,599333.73,571893.03,1591129.599999981,3035733.5399999805,583666.46,1575462.3299999803,587560.3000000003,587560.3000000003,599333.7300000001,34024,1.3926594426283412e-10
2010-08-05,0.06,0.0,0.0,75.0,0.009309933445137385,0,80.825,1194.96,1125.81,1153.01,38.5,10.12,7.5,9.44,763.95,198.24,1854.89,-0.000828608,0.00010879620000000001,-0.0012693910000000001,0.00044241839999999995,0.0018198370000000001,-0.0098329209,-0.0026631173999999997,0.01279335,0.001073945,0.002525381,0.0015700579999999998,-0.067,0.13,-1.43,0.51,0.07,-0.1,-0.0026631173999999997,0.01279335,0.001073945,0.5,0.0015700579999999998,-0.0008282647999999999,0.00010880209999999999,-0.001268585,0.0004425163,0.0018214939999999999,-0.0097847358,-0.0026595745000000002,0.01287554,0.001074522,0.0025285729999999997,0.001571291,,,,,,,,,,,,14,169,10,-52.0,,-0.2682639865946794,72606,3630300.0,25.59000000000028,10900.0,0.0,36710,33254,24051.0,3334.0,6329609.540000005,-1.0243767639694925e-12,92,74,296.0,0.0,31349.93999999995,0.0,30676,28900,1456801.82,18,8,424.44999999995343,3024055.0899999808,606244.9100000006,578797.1399999999,1594701.039999981,3039704.9799999804,590595.0200000005,1579051.1499999803,594447.0300000003,594447.0300000003,606244.9100000003,34116,1.3930806334883084e-10
2010-08-06,0.06,0.0,0.0,52.0,0.0079799429529749,0,80.407,1205.4,1121.64,1152.25,38.65,9.96,7.45,9.55,765.78,199.77,1861.55,-0.0051850870000000005,0.00869875,-0.003710877,-0.0006593616999999999,0.0038885340000000003,-0.0159365923,-0.006688988199999999,0.01158517,0.00239258,0.007688286999999999,0.0035840790000000004,-0.418,10.44,-4.17,-0.76,0.15,-0.16,-0.006688988199999999,0.01158517,0.00239258,1.53,0.0035840790000000004,-0.0051716670000000005,0.008736694,-0.003704,-0.0006591443,0.003896104,-0.0158102767,-0.006666666700000001,0.01165254,0.002395445,0.007717918000000001,0.0035905090000000004,,,,,,,,,,,,21,263,9,94.0,,0.442255317254691,72753,3637650.0,27.900000000000283,7350.0,2.31,36774,33287,24347.0,3334.0,6360959.480000005,-1.0243767639694925e-12,64,33,217.0,1.0,15792.460000000005,0.0,30715,28928,1458222.27,39,28,1420.4499999999537,3026687.9299999806,610962.0699999997,584176.8700000003,1595250.8599999803,3041654.7999999807,595995.1999999997,1580283.9899999802,599143.7400000005,599143.7400000001,610962.0700000002,34192,1.3835821550955973e-10
2010-08-07,0.06,0.0,0.0,38.0,0.010639923937299867,0,80.407,1205.4,1121.64,1152.25,38.65,9.96,7.45,9.55,765.78,199.77,1861.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,12,156,7,-107.0,,-0.5222980249282275,72908,3645400.0,27.900000000000283,7750.0,0.0,36847,33355,24564.0,3335.0,6376751.940000005,-1.0243767639694925e-12,73,68,108.0,4.0,16060.73,0.0,30769,28974,1460629.2000000004,54,46,2406.930000000168,3025860.2399999807,619539.7599999998,592667.7300000002,1592103.0699999803,3040807.00999998,604592.9900000002,1577156.2999999803,607614.5000000002,607614.5000000001,619539.7600000001,34252,1.3836077769613375e-10
2010-08-08,0.06,0.0,0.0,31.0,0.006649952460812417,0,80.407,1205.4,1121.64,1152.25,38.65,9.96,7.45,9.55,765.78,199.77,1861.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,5,126,5,-30.0,,-0.21357410029805904,73107,3655350.0,27.900000000000283,9950.0,0.0,36911,33397,24672.0,3339.0,6392812.670000005,-1.0243767639694925e-12,64,42,189.0,3.0,9451.28000000001,0.0,30811,29002,1462047.85,42,28,1418.6499999999066,3030033.649999981,625316.3500000001,597785.6299999999,1595516.5199999802,3045620.4599999804,609729.54,1579929.7099999806,613372.4399999997,613372.4400000002,625316.3500000001,34371,1.3842464154090186e-10
2010-08-09,0.06,0.0,0.0,38.0,0.0079799429529749,0,80.711,1201.23,1127.79,1158.18,39.75,9.95,7.42,9.64,766.63,199.26,1860.87,0.003773636,-0.00346543,0.005468066,0.005133255,0.02806307,-0.0010045204,-0.004034975200000001,0.009379954,0.0011093639999999998,-0.0025562,-0.00036535370000000003,0.304,-4.17,6.15,5.93,1.1,-0.01,-0.004034975200000001,0.009379954,0.0011093639999999998,-0.51,-0.00036535370000000003,0.003780765,-0.003459433,0.005483043000000001,0.005146453,0.02846054,-0.0010040161,-0.0040268456,0.009424084000000001,0.0011099789999999999,-0.002552936,-0.00036528699999999995,,,,,,,,,,,,12,143,3,17.0,,0.12656272330842924,73297,3664850.0,32.22000000000028,9500.0,4.32,37000,33454,24861.0,3342.0,6402263.950000007,-1.0243767639694925e-12,89,57,232.0,3.0,75337.79999999997,0.0,30867,29035,1463719.81,56,33,1671.9599999999627,3039310.71999998,625539.2799999998,597395.27,1603734.9199999804,3055488.859999981,609361.1399999997,1587556.7799999802,613573.4100000003,613573.4100000003,625539.28,34463,2.547303010885793e-10
2010-08-10,0.07,0.010000000000000009,0.0,54.0,0.011969914429462351,0,80.79899999999999,1204.3,1121.06,1145.36,39.78,9.93,6.83,9.2425,765.25,198.04,1863.4,0.0010897160000000001,0.002552453,-0.005985299,-0.01113081,0.0007544323,-0.0020120731,-0.0828543836,-0.0421087,-0.001801708,-0.006141474,0.001358656,0.08800000000000001,3.07,-6.73,-12.82,0.03,-0.02,-0.0828543836,-0.0421087,-0.001801708,-1.22,0.001358656,0.00109031,0.0025557139999999997,-0.005967423,-0.01106909,0.000754717,-0.0020100503,-0.07951482480000001,-0.04123444,-0.001800086,-0.006122654,0.0013595789999999999,,,,,,,,,,,,14,185,12,42.0,,0.25751119481841755,73488,3674400.0,32.22000000000028,9550.0,0.0,37067,33496,25093.0,3345.0,6477601.7500000065,-1.0243767639694925e-12,67,42,150.0,1.0,24250.80000000001,0.0,30927,29079,1466079.48,60,44,2359.669999999925,3040478.96999998,633921.0299999998,604971.3300000001,1603349.1899999804,3057303.129999981,617096.8699999996,1586525.0299999802,621795.4900000002,621795.49,633921.0300000003,34546,2.550699321896e-10
2010-08-11,0.07,0.0,0.0,46.0,0.0079799429529749,0,82.29,1198.15,1089.47,1112.83,39.36,9.73,6.49,8.8825,761.52,198.1,1871.34,0.018285,-0.005119785,-0.02858333,-0.02881268,-0.0106142,-0.0203465819,-0.0510621429,-0.03972936,-0.0048861420000000004,0.0003029232,0.004251976,1.4909999999999999,-6.15,-31.59,-32.53,-0.42,-0.2,-0.0510621429,-0.03972936,-0.0048861420000000004,0.06,0.004251976,0.0184532,-0.005106701,-0.02817869,-0.02840155,-0.01055807,-0.020140986899999998,-0.0497803807,-0.0389505,-0.004874224,0.00030296909999999997,0.004261028,,,,,,,,,,,,8,182,15,-3.0,,-0.01634913800152941,73721,3686050.0,32.22000000000028,11650.0,0.0,37169,33558,25243.0,3346.0,6501852.550000005,-1.0243767639694925e-12,102,62,177.0,2.0,53993.87,0.0,31001,29136,1469005.4900000002,74,57,2926.0100000002417,3037354.94999998,648695.0500000007,616856.0800000001,1600188.42999998,3056992.3699999806,629057.6299999999,1580551.0099999802,636493.5,636493.5,648695.05,34639,2.551623027452488e-10
2010-08-12,0.07,0.0,0.0,44.0,0.010639923937299867,0,82.635,1213.95,1083.61,1106.07,38.24,9.77,6.57,8.961,758.73,197.34,1868.99,0.004183726,0.01310081,-0.00539328,-0.006093128000000001,-0.02886798,0.0041025699,0.0122513018,0.008798779,-0.0036704529999999997,-0.003843824,-0.0012565739999999999,0.345,15.8,-5.86,-6.76,-1.12,0.04,0.0122513018,0.008798779,-0.0036704529999999997,-0.76,-0.0012565739999999999,0.00419249,0.013187,-0.005378762,-0.0060746030000000005,-0.02845528,0.0041109969,0.012326656399999998,0.008837602,-0.003663725,-0.003836446,-0.001255785,,,,,,,,,,,,8,129,12,-53.0,,-0.3441942827151232,73938,3696900.0,32.22000000000028,10850.0,0.0,37285,33634,25420.0,3348.0,6555846.420000005,-1.0243767639694925e-12,116,76,170.0,2.0,14644.330000000007,5.684341886080803e-14,31083,29184,1471780.1800000004,82,48,2774.6899999999437,3047427.21999998,649472.7800000003,617954.02,1607165.7999999803,3066369.7399999807,630530.2599999998,1588223.2799999802,636896.54,636896.54,649472.78,34725,2.5514953691518905e-10
2010-08-13,0.07,0.0,0.0,41.0,0.006649952460812417,0,82.948,1215.43,1079.25,1103.56,37.95,9.7,6.49,9.39,757.7,196.79,1872.21,0.003780586,0.001218418,-0.0040317040000000005,-0.002271875,-0.007612584,-0.007190580500000001,-0.0122513018,0.04676347,-0.001358454,-0.0027909590000000004,0.0017213729999999998,0.313,1.48,-4.36,-2.51,-0.29,-0.07,-0.0122513018,0.04676347,-0.001358454,-0.55,0.0017213729999999998,0.003787741,0.001219161,-0.004023588,-0.002269296,-0.007583682,-0.0071647902,-0.0121765601,0.04787412,-0.001357532,-0.0027870679999999998,0.001722856,,,,,,,,,,,,12,197,11,68.0,,0.42339132437631644,74153,3707650.0,32.22000000000028,10750.0,0.0,37361,33690,25590.0,3350.0,6570490.7500000065,-9.675333451086845e-13,76,56,299.0,2.0,29105.329999999954,1.7347234759768067e-18,31150,29233,1474293.86,67,49,2513.679999999935,3057396.1799999806,650253.8199999997,616253.6899999997,1617102.4499999804,3078756.38999998,628893.6100000003,1595742.2399999802,637613.8999999999,637613.9000000003,650253.8200000001,34828,2.5500743183748403e-10
2010-08-14,0.07,0.0,0.0,20.0,0.0,0,82.948,1215.43,1079.25,1103.56,37.95,9.7,6.49,9.39,757.7,196.79,1872.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,6,162,14,-35.0,,-0.1956073935056044,74434,3721700.0,32.22000000000028,14050.0,0.0,37463,33767,25889.0,3352.0,6599596.080000007,-9.675316103852083e-13,102,77,153.0,1.0,15058.479999999998,0.0,31229,29287,1477255.2100000004,79,54,2961.3500000000927,3065907.2099999804,655792.7899999996,621033.1100000001,1623411.6799999804,3087765.6199999806,633934.3799999994,1601553.2699999802,642891.52,642891.52,655792.79,34957,2.5501586953247113e-10
2010-08-15,0.07,0.0,0.0,32.0,0.0,0,82.948,1215.43,1079.25,1103.56,37.95,9.7,6.49,9.39,757.7,196.79,1872.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,11,294,24,132.0,199.0,0.5959834321062976,74641,3732050.0,32.22000000000028,10350.0,0.0,37551,33839,26042.0,3353.0,6614654.560000006,-9.675316103852083e-13,88,72,108.0,1.0,16050.080000000002,0.0,31289,29338,1479829.11,60,51,2573.899999999907,3067996.67999998,664053.3200000003,628169.7400000002,1624051.1499999803,3090955.0899999808,641094.9100000003,1601092.7399999802,651128.1500000004,651128.15,664053.3200000001,35030,2.550158417768955e-10
2010-08-16,0.07,0.0,0.0,47.0,0.0053199619686499335,0,82.53299999999999,1225.35,1079.38,1106.21,38.64,9.77,6.62,9.15,759.31,198.64,1882.64,-0.005015692,0.008128594,0.00012044680000000001,0.002398441,0.01801851,0.007190580500000001,0.0198328392,-0.02589141,0.002122597,0.009356971,0.005555496,-0.415,9.92,0.13,2.65,0.69,0.07,0.0198328392,-0.02589141,0.002122597,1.85,0.005555496,-0.005003134,0.008161721,0.000120454,0.002401319,0.01818182,0.0072164948,0.020030816599999998,-0.02555911,0.002124852,0.009400884,0.005570956,0.0805019879730599,0.100626539581185,0.14843377257893697,0.13781902896617002,0.28969152008459803,0.18824306334345,0.389492753338767,0.463829317505957,0.0321281294334471,0.0557618366886294,0.0347447764220712,14,253,23,-41.0,200.0,-0.15019027861116144,74788,3739400.0,32.890000000000285,7350.0,0.67,37585,33823,26150.0,3354.0,6630704.640000006,-9.675316103852083e-13,34,-16,306.0,1.0,62807.20999999996,-3.5527136788005016e-14,31344,29369,1481450.2100000004,55,31,1621.1000000000934,3066376.58999998,673023.4100000003,636975.3600000003,1620974.42999998,3089428.36999998,649971.6299999999,1597922.6499999803,660027.1400000001,660027.1400000001,673023.4100000003,35111,2.549458994610676e-10
2010-08-17,0.07,0.0,0.0,37.0,0.011969914429462351,0,82.226,1224.83,1092.54,1118.89,39.14,9.88,6.63,9.27,760.4,198.62,1877.44,-0.00372666,-0.0004244586,0.01211846,0.01139736,0.01285695,0.0111960457,0.0015094342,0.0130295,0.001434484,-0.00010068969999999999,-0.0027659000000000004,-0.307,-0.52,13.16,12.68,0.5,0.11,0.0015094342,0.0130295,0.001434484,-0.02,-0.0027659000000000004,-0.003719724,-0.0004243685,0.01219218,0.01146256,0.01293996,0.011258956,0.001510574,0.01311475,0.001435514,-0.0001006847,-0.002762079,0.0812251399292141,0.10066642239719698,0.15219132488026402,0.14134789546424803,0.29114868261622695,0.19125398122137602,0.389636616159842,0.466106107264664,0.0321283112613929,0.0557727221633948,0.0360589529555744,6,148,22,-105.0,196.0,-0.5361772149634052,74917,3745850.0,32.890000000000285,6450.0,0.0,37631,33850,26456.0,3355.0,6693511.850000006,-1.0030587471732133e-12,46,27,183.0,7.0,47881.599999999984,0.0,31384,29392,1482868.5500000003,40,23,1418.3400000000836,3068339.5899999808,677510.4100000003,640631.6300000004,1622349.8199999803,3091953.75999998,653896.2400000007,1598735.6499999803,664245.8000000003,664245.8,677510.4100000003,35171,2.5495661311325524e-10
2010-08-18,0.07,0.0,0.0,37.0,0.0079799429529749,0,82.223,1229.3,1094.16,1119.66,39.04,9.77,6.57,9.32,762.1,199.01,1878.28,-3.648548e-05,0.0036428429999999998,0.001481685,0.0006879453,-0.0025581999999999996,-0.0111960457,-0.0090909717,0.005379249,0.00223317,0.001961623,0.0004473177,-0.003,4.47,1.62,0.77,-0.1,-0.11,-0.0090909717,0.005379249,0.00223317,0.39,0.0004473177,-3.648481e-05,0.003649486,0.0014827829999999999,0.000688182,-0.002554931,-0.0111336032,-0.0090497738,0.005393743,0.002235665,0.001963548,0.0004474178,0.0812152292103847,0.0969694707999055,0.151442302839974,0.14128701533400304,0.285619903757943,0.183041199913215,0.387984887203156,0.449188248380771,0.032413899600843996,0.0552278283252434,0.0358140851998384,17,179,13,31.0,193.0,0.1901735320766399,75050,3752500.0,34.45000000000027,6650.0,1.56,37705,33874,26639.0,3362.0,6741393.450000007,-1.0030587471732133e-12,74,24,210.0,30.0,35943.679999999986,0.0,31439,29427,1484793.4300000004,55,35,1924.879999999888,3067799.879999981,684700.1200000001,647936.8199999997,1619769.7499999802,3091123.69999998,661376.3000000003,1596445.92999998,671260.6400000001,671260.6400000001,684700.1200000001,35223,2.5460271044219773e-10
2010-08-19,0.07,0.0,0.0,25.0,0.0053199619686499335,0,82.447,1231.96,1075.63,1106.91,38.11,9.64,6.42,9.88,763.17,199.45,1883.7,0.0027205940000000002,0.002161495,-0.01708041,-0.01145272,-0.02411005,-0.0133953574,-0.0230957148,0.05834988,0.0014030310000000001,0.002208504,0.002881463,0.22399999999999998,2.66,-18.53,-12.75,-0.93,-0.13,-0.0230957148,0.05834988,0.0014030310000000001,0.44,0.002881463,0.0027242990000000003,0.002163833,-0.01693537,-0.01138739,-0.02382172,-0.013306038899999999,-0.0228310502,0.06008584,0.001404015,0.002210944,0.0028856190000000003,0.0811810120151717,0.09504551500897199,0.156372451103167,0.14539418033746498,0.295362622265563,0.178267439536669,0.38404518511394997,0.477323098989286,0.0323486820096922,0.0547742778532197,0.036353815710172994,11,152,18,-27.0,192.0,-0.1635052849944786,75185,3759250.0,34.45000000000027,6750.0,0.0,37755,33902,26849.0,3392.0,6777337.130000005,-1.0030587471732133e-12,50,28,182.0,9.0,20155.80999999999,0.0,31483,29457,1486294.13,44,30,1500.6999999999537,3068839.399999981,690410.5999999996,652783.7199999997,1620172.1499999803,3093026.0999999805,666223.8999999993,1595985.4499999804,676970.4199999999,676970.4200000003,690410.6000000001,35282,2.538147417935344e-10
